,Unnamed: 0,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2019
0,ABW,8.89999961853027,9.474673050475165,9.97316374771306,10.574814346583226,9.36645508533914,9.76104387584412,10.259534573083446,10.861185171956834,9.652825910711352,10.047414701219404,10.545905398451046,11.147555997318143,9.9391967360808,10.333785526581051,10.832276223822742,11.433926822691902,10.2255675614524,10.620156351954847,11.118647049201282,11.72029764806954,10.511938386825827,10.906527177333814,11.405017874571142,12.006668473441591,10.798309212197854,11.19289800270438,11.691388699947874,12.293039298815971,11.084680037572006,11.479268828075249,11.977759525312951,8.89999961853027
1,AFG,11.710000038147,6.4896456545461145,6.6338684816026445,6.781548985853802,6.702718053375175,6.843405075752797,6.987627902809558,7.135308407060942,7.056477474582117,7.197164496960257,7.341387324015867,7.489067828266917,7.410236895788628,7.550923918165716,7.695146745222941,7.8428272494740305,7.763996316995557,7.904683339372982,8.048906166430806,8.196586670681612,8.117755738202911,8.258442760580976,8.402665587637486,8.550346091888736,8.471515159409966,8.612202181787753,8.756425008844854,8.904105513095864,8.825274580617243,8.965961602994614,9.110184430051175,11.710000038147
2,AGO,9.57999992370605,13.990693940570306,14.064152016183453,14.096582730394662,13.601771730340118,13.716144269344284,13.789602344958194,13.822033059169112,13.327222059113948,13.44159459812004,13.515052673730375,13.54748338794267,13.052672387886368,13.16704492688962,13.240503002505491,13.272933716716851,12.77812271666052,12.892495255664876,12.965953331282108,12.998384045491992,12.503573045436664,12.617945584442236,12.691403660055542,12.723834374267197,12.229023374211485,12.343395913215918,12.416853988829777,12.44928470304112,11.954473702986576,12.068846241990029,12.142304317603514,9.57999992370605
3,ALB,11.4700002670288,17.743106364096842,18.29002880138561,18.942404333714578,18.18418409214867,18.62503794048902,19.17196037777877,19.824335910110698,19.06611566854376,19.506969516886148,20.05389195417036,20.70626748649625,19.948047244936895,20.388901093273425,20.935823530564544,21.588199062892595,20.82997882133137,21.270832669669424,21.81775510696425,22.47013063929202,21.711910397726715,22.152764246069232,22.69968668335742,23.352062215686484,22.59384197412129,23.03469582246293,23.58161825975637,24.233993792083453,23.47577355051765,23.91662739885673,24.463549836145205,11.4700002670288
4,ARE,4.28999996185303,2.4047499226766207,2.517897726447749,2.654082616922583,2.3552623241244746,2.445196124198113,2.558343927969591,2.694528818445173,2.395708525646734,2.4856423257211246,2.5987901294907307,2.7349750199648737,2.436154727168308,2.526088527240812,2.639236331012889,2.775421221487495,2.4766009286904245,2.566534728763468,2.6796825325366767,2.8158674230110403,2.517047130213012,2.606980930287381,2.720128734058372,2.8563136245332856,2.557493331735233,2.647427131809241,2.7605749355817024,2.896759826056044,2.5979395332579784,2.68787333333118,2.8010211371022704,2.32999992370605
5,ARG,11.460000038147,12.082115899062906,12.26820599923589,12.483230696935326,12.473676401448618,12.63070459293667,12.816794693109737,13.03181939080994,13.022265095323146,13.1792932868113,13.365383386983808,13.580408084682322,13.570853789197423,13.727881980684757,13.91397208085782,14.128996778557058,14.11944248307172,14.276470674559208,14.462560774732813,14.67758547243227,14.668031176945869,14.82505936843417,15.011149468606968,15.226174166306304,15.216619870820068,15.37364806230838,15.559738162482342,15.77476286018126,15.765208564694689,15.92223675618252,16.108326856355376,9.84000015258789
6,ARM,18.1800003051758,21.600280236195243,22.70711267721649,23.95352261350993,22.607823943023075,23.57404937586479,24.68088181688816,25.92729175318589,24.581593082697005,25.54781851554327,26.654650956555308,27.90106089284478,26.555362222366888,27.521587655201945,28.62842009622888,29.874830032520865,28.529131362040104,29.495356794878337,30.60218923591213,31.8485991722026,30.502900501716084,31.46912593456213,32.57595837558272,33.82236831187673,32.47666964138996,33.44289507423379,34.549727515262845,35.79613745155356,34.45043878106669,35.416664213905925,36.52349665492704,18.2999992370605
7,ASM,9.19999980926514,6.632983804840493,6.503017685829751,6.373082653041325,6.323772903122963,6.19378249237824,6.063816373367385,5.93388134057905,5.884571590660814,5.754581179915823,5.6246150609055725,5.494680028116976,5.44537027819877,5.315379867454202,5.185413748443146,5.055478715654778,5.006168965736554,4.876178554991843,4.746212435980483,4.6162774031923295,4.566967653274109,4.436977242529229,4.30701112351842,4.177076090729839,4.127766340811805,3.9977759300670743,3.8678098110562864,3.7378747782677166,3.68856502834954,3.5585746176048527,3.4286084985940626,9.19999980926514
8,ATG,8.42000007629395,5.150062695585882,5.303990033218369,5.471378742729014,4.111452581189635,4.251400833279385,4.405328170913444,4.57271688042551,3.212790718884735,3.3527389709781428,3.50666630860432,3.674055018114455,2.314128856576895,2.454077108663125,2.608004446300498,2.775393155810754,1.415466994272009,1.5554152463605782,1.7093425840019236,1.876731293510144,0.5168051319701554,0.6567533840629949,0.8106807216953484,0.9780694312066204,-0.3818567303338156,-0.2419084782429585,-0.087981140606697,0.0794075689029725,-1.2805185926363407,-1.1405703405482868,-0.9866430029155424,8.42000007629395
