,Unnamed: 0,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2019
0,ABW,1.9999991044233,-0.606897556815003,-0.3996951067252894,-0.183162829191108,-2.2456162599834144,-2.048499097331863,-1.84129664723973,-1.6247643697036445,-3.6872178004980256,-3.490100637840904,-3.2828981877607437,-3.0663659102270167,-5.128819341017167,-4.931702178370813,-4.724499728273557,-4.507967450739912,-6.570420881531717,-6.373303718881822,-6.1661012687786005,-5.949568991248189,-8.012022422041522,-7.814905259385306,-7.60770280929572,-7.391170531760533,-9.453623962554634,-9.256506799901466,-9.049304349806278,-8.832772072273428,-10.89522550306562,-10.698108340416663,-10.490905890326488,1.9999991044233
1,AFG,-2.35110067344623,3.996490012751476,3.481349826535196,3.005583699130325,4.279117867725267,3.72504532796111,3.2099051417427016,2.734139014337698,4.007673182934598,3.453600643165234,2.9384604569574755,2.462694329551056,3.736228498147576,3.182155958386948,2.667015772163704,2.1912496447591088,3.46478381335627,2.910711273592568,2.395571087364429,1.919804959963442,3.19333912856012,2.639266588792048,2.124126402575431,1.6483602751691715,2.9218944437672034,2.367821904002109,1.8526817177827335,1.3769155903777714,2.65044975897338,2.096377219211064,1.5812370329941006,3.911603419423
2,AGO,-5.39998738958575,8.405807184595643,8.865086267768538,9.234245916890462,8.601607384667213,9.150869911331547,9.610148994506048,9.979308643626709,9.346670111402082,9.895932638070462,10.355211721237414,10.724371370362263,10.091732838134376,10.640995364797169,11.10027444797563,11.469434097097778,10.836795564870158,11.386058091535158,11.84533717471652,12.21449682383534,11.581858291610136,12.131120818277232,12.590399901450713,12.959559550573886,12.326921018347411,12.876183545012076,13.33546262818576,13.70462227730859,13.071983745084752,13.6212462717479,14.080525354921594,-0.624644317706895
3,ALB,-3.95539792669307,0.9651184208288656,0.5962995966091191,0.250221689510703,1.16453641482198,0.7733238750379341,0.404505050816669,0.058427143717926,0.972741869030498,0.5815293292428771,0.2127105050290243,-0.1333674020701902,0.780947323241679,0.3897347834602866,0.0209159592356704,-0.3251619478625596,0.5891527774498773,0.197940237666323,-0.1708785865617335,-0.5169564936575504,0.397358231654791,0.0061456918679767,-0.3626731323519379,-0.7087510394512475,0.2055636858619207,-0.1856488539228671,-0.5544676781450626,-0.9005455852433184,0.0137691400681898,-0.3774433997144295,-0.7462622239346284,2.11341998165848
4,AND,-11.9526932539653,-1.1884259557991728,-1.7155285635790154,-2.286924372082529,-1.0582322048984771,-1.540419314643643,-2.067521922425221,-2.638917730930665,-1.4102255637449996,-1.892412673494144,-2.419515281266719,-2.990911089769088,-1.762218922588347,-2.244406032329234,-2.771508640114232,-3.342904448617036,-2.114212281434773,-2.5963993911782364,-3.1235019989680834,-3.694897807468832,-2.4662056402842865,-2.9483927500328457,-3.475495357812507,-4.046891166316784,-2.818198999131612,-3.3003861088780813,-3.8274887166625176,-4.398884525164851,-3.170192357980616,-3.6523794677239447,-4.179482075503969,2.01554763848308
5,ARE,-6.13450080253007,1.3744591641634525,1.987798325534952,2.6600903959633246,-0.3015295143799363,0.2515986153676905,0.8649377767428366,1.5372298471749488,-1.4243900631715132,-0.8712619334155853,-0.2579227720588228,0.4143692983677205,-2.5472506119699005,-1.9941224822308372,-1.3807833208482982,-0.7084912504210621,-3.6701111607616586,-3.1169830310172344,-2.503643869625126,-1.83135179920232,-4.792971709546729,-4.23984357979201,-3.626504418420879,-2.9542123479910423,-5.91583225833652,-5.362704128586215,-4.749364967205516,-4.077072896779587,-7.038692807122757,-6.485564677379102,-5.872225516007102,3.41153868634566
6,ARG,-9.89526896368687,0.991809060781594,1.0513701317964288,1.110136956742163,0.7253402023766236,0.7855512210277018,0.8451122920430207,0.903879116989086,0.519082362623148,0.5792933812753374,0.6388544522882844,0.6976212772339982,0.3128245228687576,0.3730355415188326,0.4325966125351947,0.4913634374808437,0.106566683115302,0.1667777017660805,0.2263387727836003,0.2851055977285792,-0.0996911566371832,-0.0394801379851821,0.0200809330296367,0.0788477579755815,-0.3059489963903434,-0.2457379777389565,-0.1861769067230847,-0.1274100817775876,-0.5122068361430867,-0.4519958174925342,-0.3924347464775959,-2.0259342366392
7,ARM,-7.40000000000001,4.441225100466223,2.80940906268831,0.8201595246441471,7.319092108808581,6.047975481305601,4.416159443520337,2.426909905463587,8.925842489634885,7.654725862115681,6.022909824369139,4.033660286335483,10.532592870475264,9.261476242993592,7.629660205194965,5.640410667154816,12.139343251303462,10.868226623810656,9.236410585989717,7.247161047956103,13.74609363212049,12.47497700460251,10.843160966826602,8.853911428780215,15.352844012945797,14.081727385435952,12.449911347633606,10.460661809597651,16.95959439376174,15.688477766267342,14.056661728489502,7.59999999853918
8,ASM,3.92156862745099,-0.2423959805397126,-0.3794717546095771,-0.596825160341079,-0.3151887696342355,-0.3716918711300518,-0.5087676452000398,-0.7261210509334344,-0.4444846602264185,-0.5009877617222598,-0.6380635357912485,-0.8554169415203416,-0.5737805508182223,-0.6302836523123627,-0.7673594263820771,-0.9847128321130088,-0.7030764414098218,-0.7595795429042171,-0.8966553169751785,-1.1140087227068234,-0.832372332000813,-0.8888754334970628,-1.025951207566492,-1.2433046132977277,-0.96166822259209,-1.0181713240885006,-1.155247098160685,-1.3726005038909532,-1.090964113184321,-1.1474672146797404,-1.2845429887492568,-0.487804878048777
